0.0000000000,0.6603183000,0.5342257000,0.4716768000,0.4344953000,0.4100331000,0.3928423000,0.4405863000, ,0.0000000000,0.4344953000, ,0.0000000000,0.4100331000, ,0.0000000000,0.3928423000, ,1.0000000000,0.4405863000, ,1.0000000000,0.4173695000, ,1.0000000000,0.3986011000, ,1.0000000000,0.3962840000, ,1.0000000000,0.3909051000
1.0000000000,0.8016250000,0.6451035000,0.5671367000,0.5206747000,0.4900602000,0.4685297000,0.5100937000, ,1.0000000000,0.5206747000, ,1.0000000000,0.4900602000, ,1.0000000000,0.4685297000, ,2.0000000000,0.5100937000, ,2.0000000000,0.4822800000, ,2.0000000000,0.4598737000, ,2.0000000000,0.4571166000, ,2.0000000000,0.4507276000
, ,0.7549188000,0.6617532000,0.6061286000,0.5694336000,0.5436108000,0.5789581000, ,2.0000000000,0.6061286000, ,2.0000000000,0.5694336000, ,2.0000000000,0.5436108000, ,3.0000000000,0.5789581000, ,3.0000000000,0.5465929000, ,3.0000000000,0.5205797000, ,3.0000000000,0.5173858000, ,3.0000000000,0.5099937000
, , ,0.7554089000,0.6907488000,0.6480511000,0.6179872000,0.6470876000, ,3.0000000000,0.6907488000, ,3.0000000000,0.6480511000, ,3.0000000000,0.6179872000, ,4.0000000000,0.6470876000, ,4.0000000000,0.6102198000, ,4.0000000000,0.5806326000, ,4.0000000000,0.5770055000, ,4.0000000000,0.5686176000
, , , ,0.7744290000,0.7258119000,0.6915623000,0.7143919000, ,4.0000000000,0.7744290000, ,4.0000000000,0.7258119000, ,4.0000000000,0.6915623000, ,5.0000000000,0.7143919000, ,5.0000000000,0.6730737000, ,5.0000000000,0.6399476000, ,5.0000000000,0.6358909000, ,5.0000000000,0.6265148000
, , , , ,0.8026178000,0.7642413000,0.7807829000, , , , ,5.0000000000,0.8026178000, ,5.0000000000,0.7642413000, ,6.0000000000,0.7807829000, ,6.0000000000,0.7350697000, ,6.0000000000,0.6984414000, ,6.0000000000,0.6939589000, ,6.0000000000,0.6836028000
, , , , , ,0.8359317000,0.8461745000, , , , , , , ,6.0000000000,0.8359317000, ,7.0000000000,0.8461745000, ,7.0000000000,0.7961246000, ,7.0000000000,0.7560329000, ,7.0000000000,0.7511286000, ,7.0000000000,0.7398006000
, , , , , , , , , , , , , , , , , , , , ,8.0000000000,0.8561578000, ,8.0000000000,0.8126431000, ,8.0000000000,0.8073211000, ,8.0000000000,0.7950298000
, , , , , , , , , , , , , , , , , , , , , , , ,9.0000000000,0.8681952000, ,9.0000000000,0.8624598000, ,9.0000000000,0.8492140000
